<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
EURUSD,20251103,061500,1.15358,1.15358,1.15356,1.15358,10390000
EURUSD,20251103,061600,1.15356,1.15357,1.15354,1.15354,5490000
EURUSD,20251103,061700,1.15354,1.15358,1.15351,1.15352,18370000
EURUSD,20251103,061800,1.15351,1.15355,1.15349,1.15351,34000000
EURUSD,20251103,061900,1.1535,1.15355,1.1535,1.15355,23300000
EURUSD,20251103,062000,1.15354,1.15357,1.15354,1.15357,10800000
EURUSD,20251103,062100,1.15355,1.15361,1.15354,1.15359,21600000
EURUSD,20251103,062200,1.15358,1.15362,1.15358,1.1536,13000000
EURUSD,20251103,062300,1.15359,1.15368,1.15358,1.15365,16200000
EURUSD,20251103,062400,1.15365,1.15367,1.15357,1.15357,28700000
EURUSD,20251103,062500,1.15359,1.15364,1.15357,1.15364,52670000
EURUSD,20251103,062600,1.15364,1.15366,1.15362,1.15363,56240000
EURUSD,20251103,062700,1.15364,1.15368,1.15362,1.15365,36570000
EURUSD,20251103,062800,1.15366,1.15375,1.15366,1.15373,19420000
EURUSD,20251103,062900,1.15374,1.15374,1.15369,1.1537,37500000
EURUSD,20251103,063000,1.15373,1.15377,1.15373,1.15377,16350000
EURUSD,20251103,063100,1.15376,1.15395,1.15374,1.15395,43090000
EURUSD,20251103,063200,1.15394,1.15402,1.15393,1.15394,64080000
EURUSD,20251103,063300,1.15392,1.15393,1.15388,1.15388,15960000
EURUSD,20251103,063400,1.1539,1.15406,1.1539,1.15405,37080000
EURUSD,20251103,063500,1.15406,1.15406,1.15399,1.15401,18090000
EURUSD,20251103,063600,1.15399,1.15404,1.15398,1.15399,40030000
EURUSD,20251103,063700,1.15397,1.15405,1.15396,1.15404,38320000
EURUSD,20251103,063800,1.15406,1.15408,1.15403,1.15408,47950000
EURUSD,20251103,063900,1.15406,1.15409,1.15395,1.154,50250000
EURUSD,20251103,064000,1.15399,1.15399,1.1539,1.15396,22900000
EURUSD,20251103,064100,1.15397,1.15397,1.15392,1.15395,17100000
EURUSD,20251103,064200,1.15394,1.15398,1.15394,1.15398,15300000
EURUSD,20251103,064300,1.15397,1.15403,1.15397,1.15403,18390000
EURUSD,20251103,064400,1.154,1.15404,1.15399,1.15399,26120000
EURUSD,20251103,064500,1.15402,1.15413,1.15402,1.15404,26500000
EURUSD,20251103,064600,1.15406,1.15406,1.15402,1.15404,4050000
EURUSD,20251103,064700,1.15402,1.15402,1.15395,1.15398,16290000
EURUSD,20251103,064800,1.15399,1.15399,1.15393,1.15395,6050000
EURUSD,20251103,064900,1.15394,1.15394,1.1539,1.15394,16290000
EURUSD,20251103,065000,1.15392,1.15394,1.15386,1.15386,16200000
EURUSD,20251103,065100,1.15385,1.15389,1.1538,1.15389,21980000
EURUSD,20251103,065200,1.15387,1.15387,1.15379,1.15379,8100000
EURUSD,20251103,065300,1.15378,1.1538,1.15378,1.15379,11700000
EURUSD,20251103,065400,1.15378,1.15382,1.15375,1.15378,17190000
EURUSD,20251103,065500,1.1538,1.1538,1.15375,1.15375,13920000
EURUSD,20251103,065600,1.15375,1.15384,1.15375,1.15379,32940000
EURUSD,20251103,065700,1.15379,1.15381,1.15377,1.1538,16060000
EURUSD,20251103,065800,1.15378,1.15385,1.15378,1.15378,31540000
EURUSD,20251103,065900,1.15379,1.15381,1.15376,1.15376,7400000
EURUSD,20251103,070000,1.15376,1.15395,1.15368,1.15395,139260000
EURUSD,20251103,070100,1.15395,1.15406,1.15394,1.15406,64380000
EURUSD,20251103,070200,1.15405,1.15406,1.15396,1.15401,79310000
EURUSD,20251103,070300,1.15402,1.15404,1.15388,1.15388,52680000
EURUSD,20251103,070400,1.15388,1.15403,1.15383,1.15401,77490000
EURUSD,20251103,070500,1.154,1.15409,1.154,1.15401,36760000
EURUSD,20251103,070600,1.154,1.15407,1.15399,1.15401,26840000
EURUSD,20251103,070700,1.154,1.154,1.15384,1.1539,36700000
EURUSD,20251103,070800,1.1539,1.1539,1.15367,1.1537,37390000
EURUSD,20251103,070900,1.15368,1.15384,1.15365,1.15383,51290000
EURUSD,20251103,071000,1.15382,1.15393,1.15382,1.15393,48580000
EURUSD,20251103,071100,1.15394,1.15394,1.15384,1.15385,53990000
EURUSD,20251103,071200,1.15383,1.15385,1.15377,1.15379,42800000
EURUSD,20251103,071300,1.15383,1.15384,1.15374,1.15374,81890000
EURUSD,20251103,071400,1.15375,1.15375,1.15357,1.15357,126800000
EURUSD,20251103,071500,1.15358,1.15362,1.15353,1.15358,93060000
EURUSD,20251103,071600,1.15357,1.1537,1.15357,1.15368,77410000
EURUSD,20251103,071700,1.15367,1.15369,1.15361,1.15363,69400000
EURUSD,20251103,071800,1.15362,1.15375,1.15362,1.15375,79740000
EURUSD,20251103,071900,1.15374,1.15385,1.15373,1.15383,28970000
EURUSD,20251103,072000,1.15387,1.1539,1.15361,1.15364,119490000
EURUSD,20251103,072100,1.15366,1.15371,1.15366,1.15367,66830000
EURUSD,20251103,072200,1.15368,1.15375,1.15367,1.15373,32250000
EURUSD,20251103,072300,1.15373,1.15375,1.15359,1.15359,64340000
EURUSD,20251103,072400,1.15358,1.15365,1.15355,1.15359,83300000
EURUSD,20251103,072500,1.15357,1.15363,1.15352,1.15354,47200000
EURUSD,20251103,072600,1.15355,1.15359,1.15352,1.15358,35570000
EURUSD,20251103,072700,1.15364,1.15364,1.15353,1.15356,38900000
EURUSD,20251103,072800,1.15357,1.15358,1.15346,1.15348,44100000
EURUSD,20251103,072900,1.15346,1.15349,1.15342,1.15349,56900000
EURUSD,20251103,073000,1.15347,1.15351,1.15335,1.15351,179360000
EURUSD,20251103,073100,1.1535,1.15357,1.15341,1.15352,75710000
EURUSD,20251103,073200,1.15354,1.1536,1.1535,1.15355,82410000
EURUSD,20251103,073300,1.15356,1.15368,1.15351,1.15368,71500000
EURUSD,20251103,073400,1.15366,1.15372,1.15355,1.15372,36270000
EURUSD,20251103,073500,1.15373,1.15389,1.15369,1.15387,66930000
EURUSD,20251103,073600,1.15387,1.15399,1.15385,1.15397,138020000
EURUSD,20251103,073700,1.15399,1.15399,1.15385,1.15387,35000000
EURUSD,20251103,073800,1.15389,1.15398,1.15389,1.15395,20340000
EURUSD,20251103,073900,1.15392,1.15403,1.15392,1.15398,33740000
EURUSD,20251103,074000,1.154,1.15404,1.15399,1.15399,26000000
EURUSD,20251103,074100,1.15397,1.15404,1.15393,1.15402,44160000
EURUSD,20251103,074200,1.15403,1.15404,1.15399,1.15403,35370000
EURUSD,20251103,074300,1.154,1.154,1.15395,1.15399,36670000
EURUSD,20251103,074400,1.154,1.1541,1.15396,1.15407,77360000
EURUSD,20251103,074500,1.15407,1.15407,1.15396,1.15401,61810000
EURUSD,20251103,074600,1.15401,1.15401,1.15375,1.15387,62600000
EURUSD,20251103,074700,1.15387,1.154,1.15386,1.15395,53390000
EURUSD,20251103,074800,1.15396,1.15399,1.15383,1.15383,30790000
EURUSD,20251103,074900,1.15384,1.15389,1.1538,1.15388,40990000
EURUSD,20251103,075000,1.15387,1.15389,1.1538,1.1538,37250000
EURUSD,20251103,075100,1.15379,1.15384,1.15373,1.15384,40000000
EURUSD,20251103,075200,1.15383,1.15384,1.15382,1.15383,16240000
EURUSD,20251103,075300,1.15382,1.15385,1.15378,1.1538,57920000
EURUSD,20251103,075400,1.1538,1.1538,1.15365,1.1537,45590000
EURUSD,20251103,075500,1.15371,1.15378,1.15362,1.15377,113670000
EURUSD,20251103,075600,1.15375,1.15375,1.15359,1.15362,125490000
EURUSD,20251103,075700,1.15361,1.15377,1.15354,1.15375,83040000
EURUSD,20251103,075800,1.15374,1.15393,1.15374,1.1539,89430000
EURUSD,20251103,075900,1.1539,1.15405,1.15389,1.15399,76630000
EURUSD,20251103,080000,1.15398,1.154,1.15364,1.15368,154130000
EURUSD,20251103,080100,1.15369,1.15372,1.15362,1.15372,104200000
EURUSD,20251103,080200,1.1537,1.15373,1.15348,1.1536,134660000
EURUSD,20251103,080300,1.15357,1.15359,1.15334,1.15338,94600000
EURUSD,20251103,080400,1.15335,1.15346,1.1533,1.15338,127910000
EURUSD,20251103,080500,1.15339,1.15343,1.15331,1.15332,32150000
EURUSD,20251103,080600,1.15333,1.15339,1.15322,1.15328,70600000
EURUSD,20251103,080700,1.15328,1.15333,1.15316,1.15316,64640000
EURUSD,20251103,080800,1.15317,1.15319,1.15311,1.15316,113170000
EURUSD,20251103,080900,1.15316,1.15318,1.15305,1.15307,68990000
EURUSD,20251103,081000,1.15305,1.15309,1.15288,1.15288,36210000
EURUSD,20251103,081100,1.15285,1.15285,1.15273,1.15283,50260000
EURUSD,20251103,081200,1.15285,1.15285,1.15272,1.15272,33350000
EURUSD,20251103,081300,1.15273,1.15303,1.15271,1.15299,58030000
EURUSD,20251103,081400,1.15295,1.15298,1.15278,1.15287,56830000
EURUSD,20251103,081500,1.15284,1.15286,1.15281,1.15284,37770000
EURUSD,20251103,081600,1.15286,1.15288,1.15274,1.15278,68940000
EURUSD,20251103,081700,1.1528,1.1528,1.15262,1.15263,45840000
EURUSD,20251103,081800,1.1526,1.1526,1.1525,1.15256,56900000
EURUSD,20251103,081900,1.15258,1.1526,1.15251,1.15256,39690000
EURUSD,20251103,082000,1.15255,1.15267,1.15247,1.15249,56280000
EURUSD,20251103,082100,1.15249,1.15261,1.15247,1.15248,51700000
EURUSD,20251103,082200,1.1525,1.15263,1.1525,1.15258,35000000
EURUSD,20251103,082300,1.15258,1.15259,1.1525,1.1525,32450000
EURUSD,20251103,082400,1.15251,1.15261,1.15249,1.15259,37350000
EURUSD,20251103,082500,1.15261,1.15272,1.15261,1.15269,43500000
EURUSD,20251103,082600,1.15267,1.15279,1.15262,1.15277,34340000
EURUSD,20251103,082700,1.15277,1.15278,1.15255,1.1526,50320000
EURUSD,20251103,082800,1.15258,1.15259,1.15251,1.15256,32700000
EURUSD,20251103,082900,1.15257,1.15263,1.15252,1.15254,43090000
EURUSD,20251103,083000,1.15256,1.15263,1.15253,1.15253,32870000
EURUSD,20251103,083100,1.15251,1.15256,1.15251,1.15253,9650000
EURUSD,20251103,083200,1.15253,1.1526,1.15251,1.1526,40680000
EURUSD,20251103,083300,1.15261,1.15266,1.15255,1.15255,33430000
EURUSD,20251103,083400,1.15258,1.15258,1.15214,1.15238,131240000
EURUSD,20251103,083500,1.1524,1.15244,1.15228,1.15228,90980000
EURUSD,20251103,083600,1.15227,1.15229,1.15199,1.15208,221460000
EURUSD,20251103,083700,1.15208,1.15208,1.1519,1.15197,105390000
EURUSD,20251103,083800,1.152,1.15203,1.15191,1.15192,120080000
EURUSD,20251103,083900,1.15194,1.15194,1.15168,1.1517,160360000
EURUSD,20251103,084000,1.1517,1.15173,1.15142,1.1515,87970000
EURUSD,20251103,084100,1.15151,1.15179,1.15147,1.15179,98500000
EURUSD,20251103,084200,1.15182,1.15182,1.15174,1.15177,81170000
EURUSD,20251103,084300,1.15172,1.15176,1.15168,1.15171,117000000
EURUSD,20251103,084400,1.15171,1.15179,1.15166,1.15168,52790000
EURUSD,20251103,084500,1.15169,1.15175,1.15139,1.15139,202860000
EURUSD,20251103,084600,1.15138,1.15146,1.15127,1.15128,160340000
EURUSD,20251103,084700,1.15129,1.15141,1.15119,1.15123,155290000
EURUSD,20251103,084800,1.15122,1.15136,1.15116,1.15136,153190000
EURUSD,20251103,084900,1.15136,1.15143,1.15121,1.15125,61120000
EURUSD,20251103,085000,1.15125,1.15126,1.15118,1.1512,112770000
EURUSD,20251103,085100,1.15118,1.15128,1.15114,1.15117,67410000
EURUSD,20251103,085200,1.15116,1.15116,1.15103,1.15104,120520000
EURUSD,20251103,085300,1.15104,1.15109,1.15093,1.151,115640000
EURUSD,20251103,085400,1.151,1.15108,1.151,1.15105,133240000
EURUSD,20251103,085500,1.15106,1.15112,1.15098,1.15106,143450000
EURUSD,20251103,085600,1.15106,1.15117,1.15105,1.15112,131560000
EURUSD,20251103,085700,1.15111,1.15123,1.15111,1.1512,93910000
EURUSD,20251103,085800,1.1512,1.15136,1.15117,1.15135,91570000
EURUSD,20251103,085900,1.15137,1.15137,1.1513,1.15133,89160000
EURUSD,20251103,090000,1.15132,1.15134,1.15112,1.15115,89270000
EURUSD,20251103,090100,1.15114,1.1512,1.1511,1.1512,129280000
EURUSD,20251103,090200,1.15119,1.15144,1.15119,1.15141,107120000
EURUSD,20251103,090300,1.15138,1.15142,1.15134,1.15138,58110000
EURUSD,20251103,090400,1.15136,1.15138,1.15129,1.1513,52380000
EURUSD,20251103,090500,1.15131,1.15147,1.15131,1.15144,40500000
EURUSD,20251103,090600,1.15144,1.15144,1.15139,1.1514,20700000
EURUSD,20251103,090700,1.15143,1.15157,1.15142,1.15156,39000000
EURUSD,20251103,090800,1.15156,1.15158,1.1514,1.15153,63680000
EURUSD,20251103,090900,1.15154,1.15164,1.15153,1.15158,53200000
EURUSD,20251103,091000,1.15156,1.15167,1.15154,1.15154,77710000
EURUSD,20251103,091100,1.15156,1.1516,1.15154,1.15159,7980000
EURUSD,20251103,091200,1.15159,1.15159,1.15148,1.15154,52570000
EURUSD,20251103,091300,1.15157,1.15163,1.15147,1.1515,43650000
EURUSD,20251103,091400,1.15149,1.15149,1.15123,1.15124,47250000
EURUSD,20251103,091500,1.15124,1.15125,1.15119,1.15122,58930000
EURUSD,20251103,091600,1.15123,1.15139,1.15123,1.15139,37500000
EURUSD,20251103,091700,1.15143,1.15171,1.15142,1.1517,77010000
EURUSD,20251103,091800,1.15173,1.15187,1.15169,1.15169,87790000
EURUSD,20251103,091900,1.15169,1.15169,1.15158,1.15164,26900000
EURUSD,20251103,092000,1.15168,1.15179,1.15168,1.15179,54450000
EURUSD,20251103,092100,1.15182,1.15185,1.15167,1.15167,44050000
EURUSD,20251103,092200,1.15168,1.15169,1.15147,1.15147,56870000
EURUSD,20251103,092300,1.15147,1.15155,1.15144,1.15155,44350000
EURUSD,20251103,092400,1.15158,1.1516,1.15152,1.15159,25960000
EURUSD,20251103,092500,1.15161,1.15165,1.15154,1.1516,38380000
EURUSD,20251103,092600,1.15159,1.15165,1.15159,1.15165,20700000
EURUSD,20251103,092700,1.15165,1.15175,1.15163,1.15171,41910000
EURUSD,20251103,092800,1.15173,1.15174,1.15165,1.15169,37480000
EURUSD,20251103,092900,1.15171,1.15184,1.15171,1.15184,19500000
EURUSD,20251103,093000,1.15187,1.15187,1.15173,1.15175,21690000
EURUSD,20251103,093100,1.15174,1.15176,1.1517,1.15172,27970000
EURUSD,20251103,093200,1.15171,1.15179,1.15169,1.15178,37800000
EURUSD,20251103,093300,1.15179,1.15186,1.15176,1.15184,36510000
EURUSD,20251103,093400,1.15186,1.15198,1.15185,1.15198,68380000
EURUSD,20251103,093500,1.152,1.15207,1.15195,1.15199,66570000
EURUSD,20251103,093600,1.15197,1.15199,1.15178,1.15184,96220000
EURUSD,20251103,093700,1.15185,1.15186,1.15179,1.1518,48320000
EURUSD,20251103,093800,1.15178,1.15189,1.15171,1.15182,59710000
EURUSD,20251103,093900,1.15184,1.15184,1.15168,1.15168,43490000
EURUSD,20251103,094000,1.15168,1.15169,1.15142,1.15145,69810000
EURUSD,20251103,094100,1.15143,1.15149,1.15143,1.15146,46120000
EURUSD,20251103,094200,1.15145,1.15155,1.15145,1.15155,23080000
EURUSD,20251103,094300,1.15156,1.15161,1.15152,1.15152,46420000
EURUSD,20251103,094400,1.15154,1.1516,1.15152,1.15153,32080000
EURUSD,20251103,094500,1.15153,1.15153,1.15141,1.15143,33050000
EURUSD,20251103,094600,1.15142,1.15147,1.15127,1.15147,63320000
EURUSD,20251103,094700,1.15145,1.15169,1.15145,1.15151,143909999
EURUSD,20251103,094800,1.15149,1.15149,1.15137,1.15142,65460000
EURUSD,20251103,094900,1.15149,1.15154,1.15149,1.15153,84800000
EURUSD,20251103,095000,1.15155,1.15155,1.15147,1.15154,44500000
EURUSD,20251103,095100,1.15154,1.15156,1.1514,1.15143,67520000
EURUSD,20251103,095200,1.15145,1.15155,1.15143,1.15149,78390000
EURUSD,20251103,095300,1.1515,1.1515,1.15137,1.15142,63880000
EURUSD,20251103,095400,1.15144,1.15145,1.15133,1.15133,45480000
EURUSD,20251103,095500,1.15132,1.15135,1.1512,1.1512,59320000
EURUSD,20251103,095600,1.15119,1.15129,1.15114,1.15123,67770000
EURUSD,20251103,095700,1.15122,1.15124,1.15113,1.15115,37940000
EURUSD,20251103,095800,1.15117,1.15139,1.15113,1.15139,76520000
EURUSD,20251103,095900,1.1514,1.15145,1.15137,1.15143,87370000
EURUSD,20251103,100000,1.15143,1.15165,1.15141,1.15158,178530000
EURUSD,20251103,100100,1.15158,1.15164,1.15154,1.15163,172600000
EURUSD,20251103,100200,1.15163,1.15166,1.15154,1.15161,97710000
EURUSD,20251103,100300,1.15162,1.15172,1.15158,1.15167,71380000
EURUSD,20251103,100400,1.15167,1.15167,1.15152,1.1516,59360000
EURUSD,20251103,100500,1.15162,1.15165,1.15152,1.15152,60810000
EURUSD,20251103,100600,1.15152,1.15152,1.15131,1.15132,62440000
EURUSD,20251103,100700,1.15132,1.1514,1.15129,1.15135,37770000
EURUSD,20251103,100800,1.15136,1.15136,1.15102,1.15105,90710000
EURUSD,20251103,100900,1.15108,1.1511,1.15092,1.15095,95660000
EURUSD,20251103,101000,1.15096,1.15096,1.15078,1.15091,128570000
EURUSD,20251103,101100,1.1509,1.15103,1.1509,1.15098,56470000
EURUSD,20251103,101200,1.15096,1.15124,1.15095,1.15124,72850000
EURUSD,20251103,101300,1.15125,1.15128,1.15118,1.15118,78100000
EURUSD,20251103,101400,1.15119,1.15135,1.15119,1.15131,39370000
EURUSD,20251103,101500,1.15133,1.15134,1.15124,1.15131,116650000
EURUSD,20251103,101600,1.15132,1.15138,1.15121,1.15127,105820000
EURUSD,20251103,101700,1.15127,1.15128,1.15115,1.15119,90060000
EURUSD,20251103,101800,1.15119,1.15123,1.15114,1.15121,104680000
EURUSD,20251103,101900,1.15122,1.15122,1.15108,1.15112,41520000
EURUSD,20251103,102000,1.15112,1.15115,1.15104,1.15115,62090000
EURUSD,20251103,102100,1.15115,1.15123,1.15112,1.15121,95370000
EURUSD,20251103,102200,1.15123,1.15139,1.15121,1.15139,83170000
EURUSD,20251103,102300,1.1514,1.15148,1.15137,1.15146,60000000
EURUSD,20251103,102400,1.15147,1.15161,1.15147,1.15159,68820000
EURUSD,20251103,102500,1.15157,1.15179,1.15157,1.15177,88330000
EURUSD,20251103,102600,1.15177,1.15191,1.15176,1.15191,43080000
EURUSD,20251103,102700,1.15194,1.15199,1.15179,1.15179,66350000
EURUSD,20251103,102800,1.15179,1.15181,1.15173,1.15176,65870000
EURUSD,20251103,102900,1.15177,1.15181,1.15169,1.15169,112570000
EURUSD,20251103,103000,1.15168,1.15168,1.15159,1.15163,46890000
EURUSD,20251103,103100,1.15161,1.15169,1.1516,1.15164,34200000
EURUSD,20251103,103200,1.15167,1.15185,1.15167,1.15185,107080000
EURUSD,20251103,103300,1.15186,1.15187,1.15161,1.15162,67930000
EURUSD,20251103,103400,1.15161,1.15163,1.15154,1.15155,62960000
EURUSD,20251103,103500,1.15154,1.15154,1.15145,1.15145,36300000
EURUSD,20251103,103600,1.15147,1.15158,1.15147,1.15153,22880000
EURUSD,20251103,103700,1.15155,1.15164,1.15155,1.15157,21330000
EURUSD,20251103,103800,1.15157,1.15163,1.15157,1.15158,28800000
EURUSD,20251103,103900,1.15157,1.15159,1.15154,1.15154,17050000
EURUSD,20251103,104000,1.15153,1.15168,1.15146,1.15156,46190000
EURUSD,20251103,104100,1.15157,1.15158,1.15144,1.15147,38170000
EURUSD,20251103,104200,1.15149,1.15159,1.15147,1.15158,52580000
EURUSD,20251103,104300,1.15159,1.15159,1.15146,1.15146,42160000
EURUSD,20251103,104400,1.15147,1.15169,1.15147,1.15167,66420000
EURUSD,20251103,104500,1.15167,1.15171,1.15165,1.15165,54980000
EURUSD,20251103,104600,1.15164,1.15176,1.15164,1.15171,29420000
EURUSD,20251103,104700,1.15172,1.15174,1.15165,1.15169,43440000
EURUSD,20251103,104800,1.15169,1.15169,1.15158,1.15163,45370000
EURUSD,20251103,104900,1.15163,1.15163,1.15145,1.15149,62510000
EURUSD,20251103,105000,1.15148,1.15154,1.15143,1.15153,33430000
EURUSD,20251103,105100,1.15153,1.1516,1.15152,1.15153,45620000
EURUSD,20251103,105200,1.15154,1.15158,1.15148,1.15158,44200000
EURUSD,20251103,105300,1.15157,1.1516,1.15152,1.1516,53020000
EURUSD,20251103,105400,1.15158,1.15162,1.15152,1.15157,56650000
EURUSD,20251103,105500,1.15155,1.15163,1.15154,1.15162,46840000
EURUSD,20251103,105600,1.1516,1.1516,1.15155,1.15155,17250000
EURUSD,20251103,105700,1.15154,1.15154,1.15148,1.15152,26050000
EURUSD,20251103,105800,1.15152,1.15154,1.15147,1.15153,38290000
EURUSD,20251103,105900,1.15152,1.15154,1.15149,1.15154,23150000
EURUSD,20251103,110000,1.15153,1.15153,1.15136,1.15139,55450000
EURUSD,20251103,110100,1.15139,1.15149,1.15135,1.15149,34850000
EURUSD,20251103,110200,1.15148,1.15155,1.15143,1.15148,57440000
EURUSD,20251103,110300,1.15148,1.15149,1.15125,1.15128,74680000
EURUSD,20251103,110400,1.15128,1.15137,1.15125,1.15127,56700000
EURUSD,20251103,110500,1.15128,1.1514,1.15128,1.15139,39280000
EURUSD,20251103,110600,1.15137,1.1515,1.15135,1.1515,51050000
EURUSD,20251103,110700,1.1515,1.15159,1.15148,1.15159,38450000
EURUSD,20251103,110800,1.15158,1.15158,1.15152,1.15156,15270000
EURUSD,20251103,110900,1.15157,1.15169,1.15157,1.15167,37620000
EURUSD,20251103,111000,1.15168,1.15177,1.15165,1.15174,56090000
EURUSD,20251103,111100,1.15172,1.15187,1.15172,1.15185,25780000
EURUSD,20251103,111200,1.15185,1.15198,1.15185,1.15194,72060000
EURUSD,20251103,111300,1.15193,1.15193,1.15173,1.15176,65910000
EURUSD,20251103,111400,1.15185,1.15196,1.15185,1.15193,29020000
EURUSD,20251103,111500,1.15196,1.15196,1.15184,1.15187,60120000
EURUSD,20251103,111600,1.15189,1.15192,1.15183,1.15183,28760000
EURUSD,20251103,111700,1.15186,1.15188,1.15184,1.15188,11700000
EURUSD,20251103,111800,1.15187,1.1519,1.15176,1.15178,30780000
EURUSD,20251103,111900,1.15179,1.15191,1.15179,1.15186,39600000
EURUSD,20251103,112000,1.15184,1.15189,1.15176,1.15177,44390000
EURUSD,20251103,112100,1.15178,1.15178,1.15171,1.15172,20920000
EURUSD,20251103,112200,1.15172,1.15184,1.15172,1.15183,19800000
EURUSD,20251103,112300,1.15182,1.15197,1.15182,1.15197,30080000
EURUSD,20251103,112400,1.15197,1.15197,1.15184,1.15188,41940000
EURUSD,20251103,112500,1.15186,1.15198,1.15184,1.15193,55190000
EURUSD,20251103,112600,1.15194,1.15198,1.15173,1.15173,57570000
EURUSD,20251103,112700,1.15174,1.15174,1.15167,1.15167,37320000
EURUSD,20251103,112800,1.15169,1.15175,1.15162,1.15167,59770000
EURUSD,20251103,112900,1.1517,1.1517,1.15162,1.15169,54000000
EURUSD,20251103,113000,1.15168,1.1517,1.15162,1.15168,44300000
EURUSD,20251103,113100,1.15166,1.15169,1.15161,1.15163,52100000
EURUSD,20251103,113200,1.15164,1.15164,1.15149,1.15158,54520000
EURUSD,20251103,113300,1.1516,1.15163,1.15158,1.15159,23230000
EURUSD,20251103,113400,1.15158,1.15164,1.15151,1.15153,32800000
EURUSD,20251103,113500,1.15154,1.15163,1.15151,1.15152,44840000
EURUSD,20251103,113600,1.15156,1.15159,1.1515,1.15158,24140000
EURUSD,20251103,113700,1.15161,1.15168,1.15157,1.15168,41490000
EURUSD,20251103,113800,1.15168,1.15171,1.15158,1.15159,28100000
EURUSD,20251103,113900,1.1516,1.1516,1.15151,1.15153,35160000
EURUSD,20251103,114000,1.15151,1.15159,1.15151,1.15152,36440000
EURUSD,20251103,114100,1.15153,1.15159,1.1515,1.15151,33250000
EURUSD,20251103,114200,1.15153,1.15153,1.15141,1.15142,66070000
EURUSD,20251103,114300,1.15141,1.15149,1.15141,1.15148,20250000
EURUSD,20251103,114400,1.15147,1.15148,1.15141,1.15142,18180000
EURUSD,20251103,114500,1.15146,1.15152,1.15143,1.15149,38740000
EURUSD,20251103,114600,1.15149,1.15149,1.15142,1.15144,26100000
